status	path	notes
skipped_non_runtime	hooks/claude/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/claude/rtk-awareness.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/claude/rtk-rewrite.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/claude/test-rtk-rewrite.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/cline/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/cline/rules.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/codex/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/codex/rtk-awareness.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/copilot/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/copilot/rtk-awareness.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/copilot/test-rtk-rewrite.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/cursor/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/cursor/rtk-rewrite.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/opencode/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/opencode/rtk.ts	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/windsurf/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	hooks/windsurf/rules.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	install.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	openclaw/README.md	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	openclaw/index.ts	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	openclaw/openclaw.plugin.json	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	openclaw/package.json	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	release-please-config.json	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/benchmark.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/check-installation.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/check-test-presence.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/install-local.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/rtk-economics.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/test-all.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/test-aristote.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/test-ruby.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/test-tracking.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/update-readme-metrics.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
skipped_non_runtime	scripts/validate-docs.sh	non-runtime docs/config/tooling file; skipped for capability import | deleted_to=.assimilation_deleted
reviewed_no_import	src/analytics/README.md	module/readme documentation reviewed; no direct runtime import in this pass | deleted_to=.assimilation_deleted
